record_type,route_id,route_condition,model_seed,sample_index,debug_step,t_s,theta_true_deg,theta_sched_fusion_lpv_mpc_deg,theta_sched_mtcn_lpv_mpc_deg,theta_mtcn_deg,theta_imu_deg,theta_fused_deg,variance_imu_rad2,imu_valid,K_imu_eff,fallback_exact,imu_uncertainty_halfwidth_deg,local_fusion_effect_deg
trace,P2,Sharp-turn transition,7,2472,2472.0,24.72,5.074333194444446,5.587334104125611,5.857120988120534,5.400232473678222,5.131209883359049,5.319525696582466,1.1917584006316e-05,1,0.3,0,0.38767948041032224,-0.08070677709575591
trace,P2,Sharp-turn transition,7,2473,2473.0,24.73,5.062966921296297,5.580432032076533,5.848272231945702,5.3903211885535205,5.141515584880809,5.315679507451705,1.18190556422229e-05,1,0.3,0,0.38607358855668733,-0.07464168110181557
trace,P2,Sharp-turn transition,7,2474,2474.0,24.74,5.051600648148144,5.573529960027454,5.83942347577087,5.380840557795649,5.126705366376242,5.304600000369827,1.18272356622155e-05,1,0.3,0,0.3862071670559217,-0.07624055742582225
trace,P2,Sharp-turn transition,7,2475,2475.0,24.75,5.040234375000002,5.566627887978374,5.830574719596037,5.370760079014802,5.1033765023497635,5.2905450060152885,1.17327960363843e-05,1,0.3,0,0.38466215845753404,-0.08021507299951303
trace,P2,Sharp-turn transition,7,2476,2476.0,24.76,5.028199351851849,5.559790127455382,5.821150297593654,5.357776176843348,5.102493940419595,5.281191505916218,1.16521573529906e-05,1,0.3,0,0.3833380013210489,-0.07658467092713028
trace,P2,Sharp-turn transition,7,2477,2477.0,24.77,5.016164328703702,5.552952366932396,5.811725875591327,5.346674161533006,5.093099092549839,5.270601640838056,1.16178276993565e-05,1,0.3,0,0.3827728884569343,-0.07607252069495019
trace,P2,Sharp-turn transition,7,2478,2478.0,24.78,5.004129305555555,5.546114606409404,5.802301453588943,5.335460824178248,5.130270735046943,5.273903797438855,1.16781027042656e-05,1,0.3,0,0.38376454502724344,-0.06155702673939256
trace,P2,Sharp-turn transition,7,2479,2479.0,24.79,4.9920942824074075,5.539276845886412,5.792877031586558,5.323861398063006,5.132466831918762,5.266443028219735,1.17669681425518e-05,1,0.3,0,0.38522192097698826,-0.05741836984327087
trace,P2,Sharp-turn transition,7,2480,2480.0,24.8,4.98005925925926,5.5324390853634196,5.783452609584174,5.313663401926693,5.131214276983703,5.258928664443797,1.16893551723891e-05,1,0.3,0,0.3839493892049736,-0.05473473748289592
trace,P2,Sharp-turn transition,7,2481,2481.0,24.81,4.96737034722222,5.525051317791693,5.77378263651112,5.300483053632322,5.138829313735343,5.251986931663231,1.16324375778955e-05,1,0.3,0,0.38301348887440545,-0.04849612196909181
trace,P2,Sharp-turn transition,7,2482,2482.0,24.82,4.954681435185186,5.517663550219966,5.764112663438122,5.287476331360412,5.120133857571307,5.237273589223678,1.16026835312188e-05,1,0.3,0,0.3825233294417096,-0.050202742136733924
trace,P2,Sharp-turn transition,7,2483,2483.0,24.83,4.941992523148144,5.510275782648239,5.754442690365124,5.27441271999791,5.1118542563520775,5.2256451809041655,1.1972950645177e-05,1,0.3,0,0.38857897638175043,-0.04876753909374454
trace,P2,Sharp-turn transition,7,2484,2484.0,24.84,4.929303611111109,5.502888015076512,5.7447727172920695,5.26245367207599,5.0834297591287125,5.2087464981918075,1.18686691551245e-05,1,0.3,0,0.38688306133442146,-0.05370717388418278
trace,P2,Sharp-turn transition,7,2485,2485.0,24.85,4.916614699074074,5.49550024750478,5.7351027442190725,5.251591400553211,5.079585214161422,5.199989544635671,1.18704687912586e-05,1,0.3,0,0.3869123915961741,-0.051601855917540185
trace,P2,Sharp-turn transition,7,2486,2486.0,24.86,4.903286759259258,5.487485127515456,5.724991687708688,5.238621400394105,5.0671280367965625,5.187173391314841,1.17945119117431e-05,1,0.3,0,0.3856725154564825,-0.05144800907926417
trace,P2,Sharp-turn transition,7,2487,2487.0,24.87,4.88995881944444,5.479470007526128,5.714880631198305,5.227515708089005,5.026066774450498,5.1670810279974555,1.17863896314532e-05,1,0.3,0,0.3855396960661955,-0.060434680091549176
trace,P2,Sharp-turn transition,7,2488,2488.0,24.88,4.876630879629629,5.4714548875368045,5.704769574687927,5.216274589967647,4.991028451275709,5.148700748360066,1.17449537365829e-05,1,0.3,0,0.3848614032206887,-0.0675738416075804
trace,P2,Sharp-turn transition,7,2489,2489.0,24.89,4.863302939814812,5.463439767547476,5.694658518177544,5.20429357760118,4.9877533824015305,5.1393315190412805,1.17533310852595e-05,1,0.3,0,0.3849986342190283,-0.06496205855989956
trace,P2,Sharp-turn transition,7,2490,2490.0,24.9,4.849974999999995,5.455424647558147,5.684547461667155,5.192994730597047,4.999078455223821,5.134819847985082,1.16821136125816e-05,1,0.3,0,0.3838304423866529,-0.05817488261196502
trace,P2,Sharp-turn transition,7,2491,2491.0,24.91,4.836022893518519,5.44675892944471,5.674140605417307,5.1821697694901445,4.979304452222534,5.121310174309862,1.18607391898074e-05,1,0.3,0,0.3867537931810304,-0.06085959518028261
trace,P2,Sharp-turn transition,7,2492,2492.0,24.92,4.822070787037037,5.438093211331266,5.663733749167452,5.171936183211142,4.9885420732780785,5.116917950231223,1.17648983500277e-05,1,0.3,0,0.38518803950013486,-0.05501823297991848
trace,P2,Sharp-turn transition,7,2493,2493.0,24.93,4.808118680555555,5.429427493217829,5.653326892917605,5.158327390076007,4.932709318159718,5.090641968501119,1.18279023401729e-05,1,0.3,0,0.3862180517708445,-0.06768542157488788
trace,P2,Sharp-turn transition,7,2494,2494.0,24.94,4.794166574074074,5.420761775104385,5.642920036667745,5.146074253982486,4.921643209516423,5.078744940642666,1.17379939682694e-05,1,0.3,0,0.38474735666133497,-0.06732931333981984
trace,P2,Sharp-turn transition,7,2495,2495.0,24.95,4.780214467592592,5.412096056990947,5.632513180417897,5.133854779663317,4.9058966222965585,5.065467332453289,1.17635195764037e-05,1,0.3,0,0.3851654680059201,-0.06838744721002854
trace,P2,Sharp-turn transition,7,2496,2496.0,24.96,4.765653055555556,5.403856085675222,5.621940931926826,5.12016638259246,4.892053600957666,5.051732548102022,1.19549245138037e-05,1,0.3,0,0.3882863495120885,-0.06843383449043827
trace,P2,Sharp-turn transition,7,2497,2497.0,24.97,4.751091643518521,5.395616114359502,5.611368683435759,5.107643698245432,4.894801308265924,5.043790981251576,1.18411853053624e-05,1,0.3,0,0.3864348561242886,-0.0638527169938552
trace,P2,Sharp-turn transition,7,2498,2498.0,24.98,4.7365302314814794,5.387376143043782,5.600796434944688,5.094480627271557,4.916270682488932,5.0410176438367715,1.17497065446061e-05,1,0.3,0,0.38493926590927724,-0.05346298343478573
trace,P2,Sharp-turn transition,7,2499,2499.0,24.99,4.721968819444439,5.379136171728063,5.590224186453617,5.081722300597306,4.950937834052829,5.04248696063396,1.17300883583871e-05,1,0.3,0,0.3846177700032445,-0.03923533996334605
trace,P2,Sharp-turn transition,7,2500,2500.0,25.0,4.70740740740741,5.370896200412342,5.579651937962551,5.069115338444058,4.976388702908991,5.041297347783538,1.17558929971297e-05,1,0.3,0,0.38504059163608684,-0.027817990660519598
trace,P2,Sharp-turn transition,7,2501,2501.0,25.01,4.692251550925921,5.362653199430177,5.568943053316434,5.056192815066748,5.012337430046146,5.043036199560566,1.17065871858497e-05,1,0.3,0,0.38423228695229056,-0.013156615506181524
trace,P2,Sharp-turn transition,7,2502,2502.0,25.02,4.677095694444444,5.354410198448019,5.558234168670324,5.043052559363863,5.0131158183779965,5.034071537068105,1.16524110669154e-05,1,0.3,0,0.3833421746966941,-0.008981022295758478
trace,P2,Sharp-turn transition,7,2503,2503.0,25.03,4.661939837962961,5.346167197465854,5.547525284024213,5.029313403360616,5.011800737368172,5.024059603562886,1.17448887842027e-05,1,0.3,0,0.38486033903179073,-0.005253799797729997
trace,P2,Sharp-turn transition,7,2504,2504.0,25.04,4.646783981481484,5.33792419648369,5.536816399378102,5.0166980136985275,4.994424961206569,5.010016097950938,1.18167977996353e-05,1,0.3,0,0.3860367101862259,-0.006681915747589251
trace,P2,Sharp-turn transition,7,2505,2505.0,25.05,4.631628125000001,5.32968119550153,5.526107514731986,5.003017528618486,4.99282962060695,4.999961156215023,1.17448412021032e-05,1,0.3,0,0.3848595594381381,-0.0030563724034626816
trace,P2,Sharp-turn transition,7,2506,2506.0,25.06,4.615892685185181,5.321204226782875,5.515218076670415,4.991673561756939,4.958414012170431,4.981695696880985,1.16633106586541e-05,1,0.3,0,0.38352142071498807,-0.00997786487595409
trace,P2,Sharp-turn transition,7,2507,2507.0,25.07,4.600157245370368,5.312727258064225,5.504328638608844,4.980024518306497,4.919609554938053,4.96190002929596,1.17495569433428e-05,1,0.3,0,0.38493681531259377,-0.018124489010536315
trace,P2,Sharp-turn transition,7,2508,2508.0,25.08,4.584421805555555,5.30425028934557,5.493439200547267,4.966682143790078,4.92979016454747,4.955614550017294,1.1762973821752e-05,1,0.3,0,0.38515653325290705,-0.011067593772784434
trace,P2,Sharp-turn transition,7,2509,2509.0,25.09,4.568686365740741,5.295773320626915,5.482549762485703,4.954318924577467,4.929415345951901,4.946847850989798,1.17171270737701e-05,1,0.3,0,0.38440521754453333,-0.007471073587669075
trace,P2,Sharp-turn transition,7,2510,2510.0,25.1,4.552950925925922,5.287296351908266,5.471660324424126,4.941025220861713,4.9649998285297885,4.9482176031621385,1.16417999527494e-05,1,0.3,0,0.38316759219933116,0.007192382300425848
trace,P2,Sharp-turn transition,7,2511,2511.0,25.11,4.53665076388889,5.277946865733084,5.460660116745,4.928161585646927,4.944517271964441,4.933068291542181,1.16142071091327e-05,1,0.3,0,0.3827132399665481,0.004906705895254326
trace,P2,Sharp-turn transition,7,2512,2512.0,25.12,4.5203506018518524,5.268597379557903,5.449659909065869,4.91531846298224,4.930250930144353,4.919798203130877,1.17007016856056e-05,1,0.3,0,0.38413568819620214,0.004479740148636502
trace,P2,Sharp-turn transition,7,2513,2513.0,25.13,4.504050439814814,5.259247893382728,5.438659701386745,4.901810244379515,4.922710388951559,4.908080287751128,1.16255821959515e-05,1,0.3,0,0.38290061095410705,0.0062700433716127435
trace,P2,Sharp-turn transition,7,2514,2514.0,25.14,4.487750277777776,5.249898407207548,5.427659493707614,4.889345193401654,4.88795904786718,4.888929349741313,1.16174296044265e-05,1,0.3,0,0.3827663303784553,-0.0004158436603409754
trace,P2,Sharp-turn transition,7,2515,2515.0,25.15,4.471450115740738,5.240548921032366,5.416659286028488,4.875912347256482,4.844769436485541,4.866569474025201,1.18822692988813e-05,1,0.3,0,0.38710465984425035,-0.009342873231281246
trace,P2,Sharp-turn transition,7,2516,2516.0,25.16,4.454600092592592,5.230666374480326,5.405494070616186,4.862649250541968,4.792930014792439,4.841733479817111,1.17769668133486e-05,1,0.3,0,0.38538555230711136,-0.02091577072485684
trace,P2,Sharp-turn transition,7,2517,2517.0,25.17,4.437750069444441,5.220783827928275,5.394328855203883,4.84919908584406,4.7963115119510915,4.833332813676171,1.1714262830193e-05,1,0.3,0,0.38435823087863974,-0.01586627216788905
trace,P2,Sharp-turn transition,7,2518,2518.0,25.18,4.420900046296295,5.210901281376237,5.383163639791586,4.837359380134522,4.821284131407115,4.832536805516299,1.16543641902233e-05,1,0.3,0,0.38337430037268566,-0.004822574618223108
trace,P2,Sharp-turn transition,7,2519,2519.0,25.19,4.404050023148144,5.201018734824191,5.371998424379283,4.825647286033371,4.80614717350709,4.819797252275487,1.16805510129202e-05,1,0.3,0,0.38380477094580917,-0.0058500337578841766
trace,P2,Sharp-turn transition,7,2520,2520.0,25.2,4.3872000000000035,5.1911361882721465,5.360833208966979,4.81370654671966,4.754132478288645,4.795834326190354,1.1620635327369e-05,1,0.3,0,0.38281913716156346,-0.017872220529305594
trace,P2,Sharp-turn transition,7,2521,2521.0,25.21,4.369814976851852,5.18005733711013,5.3494639961466275,4.801423536086867,4.705465530219099,4.772636134326535,1.15751387754066e-05,1,0.3,0,0.3820690046933132,-0.02878740176033201
trace,P2,Sharp-turn transition,7,2522,2522.0,25.22,4.352429953703704,5.168978485948117,5.3380947833262695,4.78777793658061,4.679943705877725,4.755427667369747,1.15896569383254e-05,1,0.3,0,0.3823085353778292,-0.03235026921086259
trace,P2,Sharp-turn transition,7,2523,2523.0,25.23,4.335044930555557,5.157899634786101,5.326725570505917,4.774316633479482,4.648230226279068,4.7364907113193615,1.16243177473852e-05,1,0.3,0,0.3828797874251907,-0.037825922160120484
trace,P2,Sharp-turn transition,7,2524,2524.0,25.24,4.317659907407403,5.146820783624084,5.315356357685558,4.760831833123534,4.606639830884083,4.714574232451697,1.18053634008353e-05,1,0.3,0,0.38584989282245297,-0.04625760067183737
trace,P2,Sharp-turn transition,7,2525,2525.0,25.25,4.300274884259257,5.135741932462072,5.303987144865206,4.747017113993124,4.565586353954428,4.692587885981515,1.17693944989698e-05,1,0.3,0,0.38526163543404995,-0.054429228011608544
trace,P2,Sharp-turn transition,7,2526,2526.0,25.26,4.282369722222219,5.124550299077522,5.29225841848075,4.734100159191553,4.547945450335275,4.678253746534667,1.18689500700085e-05,1,0.3,0,0.3868876397991929,-0.05584641265688628
trace,P2,Sharp-turn transition,7,2527,2527.0,25.27,4.264464560185187,5.113358665692973,5.280529692096298,4.720909521735077,4.547345428468334,4.668840293755052,1.18008699951014e-05,1,0.3,0,0.38577645395094234,-0.052069227980025445
trace,P2,Sharp-turn transition,7,2528,2528.0,25.28,4.246559398148144,5.102167032308424,5.268800965711842,4.7063730975780995,4.5101437720820226,4.647504299929274,1.17873367775543e-05,1,0.3,0,0.3855551866063699,-0.05886879764882558
trace,P2,Sharp-turn transition,7,2529,2529.0,25.29,4.228654236111112,5.090975398923875,5.257072239327396,4.690844604603624,4.536548985239906,4.644555918794511,1.19918477151959e-05,1,0.3,0,0.3888855052080871,-0.04628868580911316
trace,P2,Sharp-turn transition,7,2530,2530.0,25.3,4.210749074074075,5.079783765539326,5.24534351294294,4.675205880302613,4.531581046485031,4.632118430157335,1.19999773622518e-05,1,0.3,0,0.38901730167260895,-0.04308745014527826
trace,P2,Sharp-turn transition,7,2531,2531.0,25.31,4.192338634259253,5.067937027477064,5.233196383299949,4.659596657420879,4.538270293642546,4.623198748287378,1.18982328774763e-05,1,0.3,0,0.38736460604506157,-0.03639790913350094
trace,P2,Sharp-turn transition,7,2532,2532.0,25.32,4.173928194444442,5.0560902894148025,5.2210492536569575,4.6452658125240545,4.5179679234571894,4.607076445804,1.19154604930183e-05,1,0.3,0,0.387644939885719,-0.03818936672005435
trace,P2,Sharp-turn transition,7,2533,2533.0,25.33,4.155517754629625,5.04424355135254,5.208902124013966,4.62941523119726,4.478740999367721,4.584212961648399,1.19438098291521e-05,1,0.3,0,0.3881058095228901,-0.045202269548861196
trace,P2,Sharp-turn transition,7,2534,2534.0,25.34,4.1371073148148145,5.032396813290279,5.196754994370975,4.612972428966651,4.4686630995823755,4.569679630151367,1.20276880851844e-05,1,0.3,0,0.38946620812313143,-0.04329279881528336
trace,P2,Sharp-turn transition,7,2535,2535.0,25.35,4.118696874999999,5.020550075228018,5.184607864727984,4.59756200353305,4.427957167548103,4.546680552737565,1.19981274727341e-05,1,0.3,0,0.38898731550082444,-0.050881450795484895
trace,P2,Sharp-turn transition,7,2536,2536.0,25.36,4.0997960185185205,5.007606441094901,5.172046347054274,4.582450420323778,4.415070038866945,4.53223630588673,1.18935828935988e-05,1,0.3,0,0.3872889050896052,-0.05021411443704782
trace,P2,Sharp-turn transition,7,2537,2537.0,25.37,4.080895162037037,4.994662806961779,5.159484829380564,4.56734221788319,4.372780084450722,4.508973577853451,1.19621920498781e-05,1,0.3,0,0.3884043534490951,-0.058368640029738295
trace,P2,Sharp-turn transition,7,2538,2538.0,25.38,4.061994305555559,4.981719172828669,5.146923311706853,4.550558189802903,4.296854428771595,4.474447061493509,1.1848861539828e-05,1,0.3,0,0.3865600920653054,-0.07611112830939426
trace,P2,Sharp-turn transition,7,2539,2539.0,25.39,4.0430934490740755,4.968775538695547,5.134361794033138,4.532619271453597,4.247836742466314,4.447184512757412,1.18221712133523e-05,1,0.3,0,0.3861244708143024,-0.08543475869618522
trace,P2,Sharp-turn transition,7,2540,2540.0,25.4,4.024192592592586,4.955831904562425,5.121800276359428,4.5155201311495325,4.257408158110113,4.438086539237707,1.1827740141676e-05,1,0.3,0,0.3862154036173328,-0.07743359191182542
trace,P2,Sharp-turn transition,7,2541,2541.0,25.41,4.004816180555553,4.941991131643969,5.108739478173697,4.49932704355573,4.234209750218293,4.419791855554502,1.18510185855541e-05,1,0.3,0,0.3865952764518487,-0.07953518800122783
trace,P2,Sharp-turn transition,7,2542,2542.0,25.42,3.9854397685185132,4.928150358725504,5.095678679987961,4.4830247139156185,4.206651706042536,4.400112811553696,1.17513023861831e-05,1,0.3,0,0.38496540618885194,-0.08291190236192225
trace,P2,Sharp-turn transition,7,2543,2543.0,25.43,3.966063356481479,4.914309585807043,5.082617881802224,4.4645248105685145,4.150080563947417,4.370191536582189,1.16798596561341e-05,1,0.3,0,0.38379341232243913,-0.09433327398632585
trace,P2,Sharp-turn transition,7,2544,2544.0,25.44,3.9466869444444397,4.900468812888577,5.069557083616495,4.446286338041742,4.099827496845878,4.342348685682983,1.16133787115822e-05,1,0.3,0,0.3826995909778118,-0.10393765235875918
trace,P2,Sharp-turn transition,7,2545,2545.0,25.45,3.927310532407406,4.886628039970116,5.056496285430757,4.428813347599473,4.109425933039792,4.332997123231565,1.15633893497762e-05,1,0.3,0,0.38187504455197585,-0.09581622436790749
trace,P2,Sharp-turn transition,7,2546,2546.0,25.46,3.907473425925922,4.8728858274508555,5.042871647834879,4.411659079138041,4.10675610523578,4.320188186967365,1.15520233960605e-05,1,0.3,0,0.3816873209944119,-0.09147089217067617
trace,P2,Sharp-turn transition,7,2547,2547.0,25.47,3.8876363194444443,4.859143614931605,5.029247010239005,4.395204362256477,4.108221125279121,4.309109391163269,1.1643206485025e-05,1,0.3,0,0.3831907381608793,-0.08609497109320774
trace,P2,Sharp-turn transition,7,2548,2548.0,25.48,3.8677992129629604,4.8454014024123495,5.015622372643125,4.3773531313105165,4.094185885578692,4.2924029575909675,1.16093795757956e-05,1,0.3,0,0.38263369286810145,-0.08495017371954905
trace,P2,Sharp-turn transition,7,2549,2549.0,25.49,3.8479621064814764,4.8316591898930925,5.0019977350472455,4.360491454937876,4.086163833036341,4.2781931683674195,1.15807175291301e-05,1,0.3,0,0.3821610645884518,-0.0822982865704569
trace,P2,Sharp-turn transition,7,2550,2550.0,25.5,3.8281249999999987,4.8179169773738435,4.9883730974513725,4.342252630282198,4.095505451353871,4.268228476603698,1.16104275302239e-05,1,0.3,0,0.38265096225022827,-0.0740241536784998
