sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_theta_variance_rad2,rkf_observer_valid,observer_update_available,rkf_uncertainty_halfwidth_deg,delta_abs_error_deg,rkf_locally_better
4534,4534.0,45.34,-4.5376596296296245,-4.708737154974758,-2.1629039664292034,4.1948165520576216e-07,1,1,0.07273361782786733,2.203678137855288,0
4535,4535.0,45.35,-4.5287125,-4.702953883617713,-2.1620773533708126,4.1951246353859095e-07,1,1,0.07273628869599272,2.1923937630114745,0
4536,4536.0,45.36,-4.5195270370370375,-4.69533226618208,-2.161008856860553,4.195410155695354e-07,1,1,0.07273876387088156,2.1827129510314416,0
4537,4537.0,45.37,-4.510341574074079,-4.689229401256709,-2.158194533074667,4.1956819831304227e-07,1,1,0.07274112026401336,2.1732592138167828,0
4538,4538.0,45.38,-4.501156111111111,-4.683633667038991,-2.1557290967314082,4.1958918243799095e-07,1,1,0.07274293926468817,2.162949458451824,0
4539,4539.0,45.39,-4.491970648148148,-4.678313071545986,-2.1535121917145816,4.196141267836463e-07,1,1,0.07274510149637765,2.152116033035728,0
4540,4540.0,45.4,-4.482785185185184,-4.671665983286259,-2.151285703262091,4.1964198315798404e-07,1,1,0.07274751607326992,2.142618683822019,0
4541,4541.0,45.41,-4.473368611111106,-4.663320024257746,-2.1492063745759626,4.1966390514355156e-07,1,1,0.0727494162038984,2.1342108233885044,0
4542,4542.0,45.42,-4.463952037037034,-4.656441905290111,-2.1472526604396625,4.1968591362965805e-07,1,1,0.07275132378220688,2.124209508344294,0
4543,4543.0,45.43,-4.454535462962961,-4.649838457388519,-2.145552105518006,4.197027365065202e-07,1,1,0.07275278186580861,2.1136803630193977,0
4544,4544.0,45.44,-4.4451188888888895,-4.643733156792132,-2.144932871520899,4.19724138996779e-07,1,1,0.07275463683447991,2.101571749464748,0
4545,4545.0,45.45,-4.435702314814812,-4.636491743991993,-2.1417389871980412,4.1974226691457164e-07,1,1,0.0727562079566916,2.093173898439589,0
4546,4546.0,45.46,-4.426061851851853,-4.627815926859221,-2.1401930199395043,4.197556360540336e-07,1,1,0.07275736662026026,2.08411475690498,0
4547,4547.0,45.47,-4.416421388888887,-4.620395865614008,-2.1377400710330625,4.197724730250134e-07,1,1,0.07275882580422487,2.0747068411307032,0
4548,4548.0,45.48,-4.406780925925923,-4.61321752971649,-2.13404461765475,4.197872662035955e-07,1,1,0.07276010783781461,2.066299704480606,0
4549,4549.0,45.49,-4.397140462962959,-4.60680577993628,-2.133680294870345,4.198021675490116e-07,1,1,0.07276139922271965,2.053794851119293,0
4550,4550.0,45.5,-4.3875,-4.599255946972612,-2.131403863163153,4.19816176114374e-07,1,1,0.07276261321634878,2.0443401898642355,0
4551,4551.0,45.51,-4.377642870370371,-4.590398777179356,-2.128223802249175,4.19831654841137e-07,1,1,0.07276395459180227,2.0366631613122115,0
4552,4552.0,45.52,-4.367785740740738,-4.5826883945745935,-2.125482458878471,4.1984508454430305e-07,1,1,0.07276511838029401,2.0274006280284107,0
4553,4553.0,45.53,-4.3579286111111095,-4.57520223619391,-2.121426452588534,4.198594919288893e-07,1,1,0.07276636687180897,2.0192285334397755,0
4554,4554.0,45.54,-4.348071481481481,-4.56846311095617,-2.118611611966298,4.1986797638519673e-07,1,1,0.07276710209389312,2.0090682400404947,0
4555,4555.0,45.55,-4.338214351851848,-4.56067454201061,-2.115806486254278,4.1987592385001615e-07,1,1,0.07276779077614541,1.9999476754388077,0
4556,4556.0,45.56,-4.328147777777773,-4.551528432264189,-2.112720115121224,4.1988629253855385e-07,1,1,0.07276868925812217,1.9920470081701334,0
4557,4557.0,45.57,-4.318081203703704,-4.5435923282539665,-2.1086612853343083,4.1989208370149937e-07,1,1,0.07276919107717565,1.983908793819133,0
4558,4558.0,45.58,-4.30801462962963,-4.535745190916189,-2.105888622160257,4.199016624076476e-07,1,1,0.07277002108892132,1.9743954461828146,0
4559,4559.0,45.59,-4.297948055555549,-4.528729728850594,-2.102883186622271,4.199100886010747e-07,1,1,0.07277075122558446,1.9642831956382336,0
4560,4560.0,45.6,-4.287881481481481,-4.520720956359256,-2.09997088776675,4.1991800397143194e-07,1,1,0.0727714370923311,1.9550711188369565,0
4561,4561.0,45.61,-4.277612685185188,-4.511341916825778,-2.09664614198051,4.19919364018251e-07,1,1,0.07277155493972089,1.9472373115640886,0
4562,4562.0,45.62,-4.267343888888891,-4.503230921013702,-2.09493763883499,4.1991550486837835e-07,1,1,0.07277122054577972,1.9365192179290895,0
4563,4563.0,45.63,-4.257075092592592,-4.4950627133120316,-2.091734928626121,4.199160151423768e-07,1,1,0.07277126476092535,1.9273525432470309,0
4564,4564.0,45.64,-4.246806296296294,-4.48804572798589,-2.087090091579525,4.1991989619120314e-07,1,1,0.07277160105219421,1.9184767730271721,0
4565,4565.0,45.65,-4.236537500000002,-4.480113078379445,-2.0822228883612195,4.1992312794609655e-07,1,1,0.07277188108122767,1.9107390332593384,0
4566,4566.0,45.66,-4.226073703703703,-4.4706168188912825,-2.078328774163011,4.1992227898386013e-07,1,1,0.07277180751941834,1.9032018143531122,0
4567,4567.0,45.67,-4.215609907407405,-4.462548941713128,-2.0751520499750593,4.1992241299568435e-07,1,1,0.07277181913142657,1.8935188231266227,0
4568,4568.0,45.68,-4.2051461111111115,-4.4543693762796615,-2.071231343665805,4.199212291931653e-07,1,1,0.07277171655590206,1.8846915022767563,0
4569,4569.0,45.69,-4.194682314814819,-4.447351534719581,-2.0659287350151025,4.199247130155671e-07,1,1,0.0727720184258635,1.8760843598949544,0
4570,4570.0,45.7,-4.184218518518515,-4.439683483709838,-2.062085489792738,4.199136360347331e-07,1,1,0.0727710586114678,1.8666680635344535,0
4571,4571.0,45.71,-4.173566944444443,-4.43038686946641,-2.0570227495532367,4.1991053683076927e-07,1,1,0.07277079006485479,1.8597242698692384,0
4572,4572.0,45.72,-4.1629153703703725,-4.422302389375502,-2.053605313711487,4.199054703709032e-07,1,1,0.07277035105300933,1.849923037653756,0
4573,4573.0,45.73,-4.152263796296291,-4.414442592602036,-2.047899174432649,4.1989858727551007e-07,1,1,0.07276975462434135,1.8421858255578965,0
4574,4574.0,45.74,-4.14161222222222,-4.407697340841133,-2.0421435364080573,4.198948053197388e-07,1,1,0.0727694269111488,1.833383567195249,0
4575,4575.0,45.75,-4.130960648148149,-4.400336573785026,-2.03804901163856,4.198858607531421e-07,1,1,0.07276865184267532,1.8235357108727128,0
4576,4576.0,45.76,-4.1201285185185235,-4.391410521543984,-2.0345521795624997,4.198809841543337e-07,1,1,0.07276822927003786,1.8142943359305637,0
4577,4577.0,45.77,-4.109296388888886,-4.383511526579896,-2.03075331939542,4.198724195264844e-07,1,1,0.07276748711213521,1.8043279318024563,0
4578,4578.0,45.78,-4.098464259259256,-4.376306866086271,-2.026420104289268,4.1985988328295946e-07,1,1,0.07276640078482959,1.7942015481429725,0
4579,4579.0,45.79,-4.08763212962963,-4.369950556599272,-2.02189552174094,4.1984975482855985e-07,1,1,0.07276552309247747,1.783418180919048,0
4580,4580.0,45.8,-4.076799999999993,-4.362996397862745,-2.018384946658119,4.198382852991672e-07,1,1,0.07276452917501508,1.7722186554791222,0
4581,4581.0,45.81,-4.065794537037035,-4.354487522877295,-2.015303337306099,4.198310538688126e-07,1,1,0.07276390251242942,1.7617982138906756,0
4582,4582.0,45.82,-4.054789074074072,-4.34709620166467,-2.0103537225756356,4.1981933878850497e-07,1,1,0.0727628872934499,1.7521282239078375,0
4583,4583.0,45.83,-4.043783611111115,-4.340539230403119,-2.005624858139118,4.198047032402733e-07,1,1,0.07276161896928109,1.7414031336799924,0
4584,4584.0,45.84,-4.032778148148145,-4.334794059840126,-2.0017976676891114,4.197891210987612e-07,1,1,0.07276026858854964,1.728964568767052,0
4585,4585.0,45.85,-4.021772685185183,-4.32855878601183,-1.9967011004453459,4.1977350337664904e-07,1,1,0.07275891509918103,1.7182854839131894,0
4586,4586.0,45.86,-4.01060111111111,-4.320878175113249,-1.995409774663643,4.197558500927636e-07,1,1,0.07275738517021055,1.7049142724453281,0
4587,4587.0,45.87,-3.999429537037037,-4.3139673946707005,-1.9914780747477911,4.197366976180423e-07,1,1,0.07275572527687534,1.693413604655583,0
4588,4588.0,45.88,-3.9882579629629595,-4.307852066712045,-1.9876069101639458,4.19718936294101e-07,1,1,0.0727541859169823,1.6810569490499279,0
4589,4589.0,45.89,-3.9770863888888868,-4.3024554152253085,-1.9836650346684377,4.1969789066729663e-07,1,1,0.07275236186699642,1.6680523278840274,0
4590,4590.0,45.9,-3.965914814814815,-4.29647709434696,-1.9792186900375248,4.196776531641361e-07,1,1,0.07275060781493302,1.656133845245145,0
4591,4591.0,45.91,-3.9545843518518504,-4.289025772439939,-1.9747983641362978,4.196620770874499e-07,1,1,0.07274925775548602,1.6453445671274638,0
4592,4592.0,45.92,-3.9432538888888855,-4.282400132672407,-1.9682491919337355,4.1964529361460457e-07,1,1,0.07274780301670136,1.6358584531716283,0
4593,4593.0,45.93,-3.9319234259259277,-4.2768004511389295,-1.9646083867757465,4.1962407211226887e-07,1,1,0.07274596356179341,1.6224380139371795,0
4594,4594.0,45.94,-3.9205929629629623,-4.271816829053223,-1.9607332053990685,4.196026276120655e-07,1,1,0.07274410473044272,1.6086358914736334,0
4595,4595.0,45.95,-3.9092624999999983,-4.266369943058121,-1.9570646761892854,4.1958159446532206e-07,1,1,0.07274228150949137,1.5950903807525907,0
4596,4596.0,45.96,-3.8977803703703704,-4.25940081383861,-1.9521850789629633,4.1956101045136797e-07,1,1,0.0727404971765726,1.5839748479391673,0
4597,4597.0,45.97,-3.886298240740743,-4.253127847144532,-1.9481109419353766,4.1952844359820205e-07,1,1,0.07273767401736173,1.5713576924015769,0
4598,4598.0,45.98,-3.874816111111104,-4.247678506018391,-1.9434060558092339,4.1949819324935154e-07,1,1,0.07273505157338585,1.5585476603945827,0
4599,4599.0,45.99,-3.863333981481482,-4.242775129818233,-1.9387741057475405,4.194723392070772e-07,1,1,0.07273281017627914,1.5451187273971914,0
4600,4600.0,46.0,-3.8518518518518543,-4.23746416429782,-1.934112276433918,4.1944361884701383e-07,1,1,0.07273032020488117,1.5321272629719707,0
4601,4601.0,46.01,-3.8402252777777806,-4.230673198079069,-1.9285290580554229,4.1941977533476675e-07,1,1,0.07272825297719197,1.5212482994210692,0
4602,4602.0,46.02,-3.828598703703701,-4.224541209043235,-1.9236342597828573,4.1939430203472447e-07,1,1,0.0727260443823079,1.5090219385813102,0
4603,4603.0,46.03,-3.816972129629627,-4.219243707146206,-1.9165171622744492,4.193679192941445e-07,1,1,0.07272375686608631,1.4981833898385983,0
4604,4604.0,46.04,-3.8053455555555593,-4.21459955714054,-1.9107209113400367,4.193433670727011e-07,1,1,0.07272162800043494,1.4853706426305422,0
4605,4605.0,46.05,-3.79371898148148,-4.209521430038932,-1.9054012224929262,4.193155891047121e-07,1,1,0.07271921936270818,1.4725153104311013,0
4606,4606.0,46.06,-3.781955185185182,-4.203062678274553,-1.9007793985345283,4.1928418262270745e-07,1,1,0.07271649599911274,1.4600682935612823,0
4607,4607.0,46.07,-3.7701913888888905,-4.197164413658736,-1.8955868632432276,4.1925016245729393e-07,1,1,0.07271354587899431,1.4476315008758178,0
4608,4608.0,46.08,-3.7584275925925934,-4.191753308543635,-1.8892585576420242,4.1922475749628774e-07,1,1,0.07271134276382757,1.4358433189995272,0
4609,4609.0,46.09,-3.746663796296291,-4.1871133088859525,-1.8841298200460252,4.1919815118877634e-07,1,1,0.07270903539647118,1.4220844636606043,0
4610,4610.0,46.1,-3.7348999999999997,-4.182026061152417,-1.8763844168759167,4.1917257349453487e-07,1,1,0.07270681716406752,1.4113895219716657,0
4611,4611.0,46.11,-3.723006203703707,-4.175563908563859,-1.8700392369602556,4.1914142311888616e-07,1,1,0.07270411554796827,1.4004092618832993,0
4612,4612.0,46.12,-3.71111240740741,-4.169509940461471,-1.863596315310498,4.191061637945069e-07,1,1,0.07270105744899881,1.389118559042851,0
4613,4613.0,46.13,-3.6992186111111063,-4.1640589661098755,-1.8581982562061459,4.190698822867572e-07,1,1,0.07269791056010132,1.3761799999061912,0
4614,4614.0,46.14,-3.6873248148148146,-4.159650919401617,-1.852223690347363,4.1903952307666965e-07,1,1,0.07269527723901766,1.362775019880649,0
4615,4615.0,46.15,-3.675431018518523,-4.154740771597479,-1.846317880367125,4.190069163729371e-07,1,1,0.0726924488668117,1.349803385072442,0
4616,4616.0,46.16,-3.663414444444442,-4.148337307916061,-1.8426335128230342,4.1897057138304085e-07,1,1,0.07268929609831161,1.3358580681497887,0
4617,4617.0,46.17,-3.6513978703703667,-4.142414647936708,-1.8381728338555647,4.189349281889883e-07,1,1,0.07268620407470744,1.3222082589484603,0
4618,4618.0,46.18,-3.6393812962962975,-4.136655252549945,-1.832803457277156,4.1890269417162026e-07,1,1,0.0726834076816673,1.3093038827654941,0
4619,4619.0,46.19,-3.627364722222228,-4.131973892653648,-1.826091413935303,4.1886733608628244e-07,1,1,0.07268034014307241,1.2966641378555044,0
4620,4620.0,46.2,-3.615348148148147,-4.127129796322449,-1.8208766017577211,4.188241191475763e-07,1,1,0.07267659062316723,1.2826898982161241,0
4621,4621.0,46.21,-3.603216018518517,-4.12096187569474,-1.81737174880114,4.187809716843675e-07,1,1,0.07267284693799721,1.268098412541154,0
4622,4622.0,46.22,-3.591083888888893,-4.114940922679398,-1.8099891552374345,4.1873845653831005e-07,1,1,0.07266915792711526,1.2572376998609538,0
4623,4623.0,46.23,-3.578951759259252,-4.108845062468712,-1.8041564678396456,4.187015805291315e-07,1,1,0.07266595806871537,1.2449019882101466,0
4624,4624.0,46.24,-3.5668196296296277,-4.10396132403894,-1.796933122077673,4.1866129505805824e-07,1,1,0.07266246219849898,1.2327448131426428,0
4625,4625.0,46.25,-3.5546874999999982,-4.09906439837035,-1.791943695377536,4.186161405155358e-07,1,1,0.07265854360278515,1.21836690625211,0
4626,4626.0,46.26,-3.5424470370370424,-4.093100259092999,-1.7878575054950594,4.1857424116796674e-07,1,1,0.0726549073099399,1.2039363094860263,0
4627,4627.0,46.27,-3.5302065740740693,-4.087270881684115,-1.781518060476289,4.185376679735018e-07,1,1,0.07265173310589293,1.1916242059877344,0
4628,4628.0,46.28,-3.517966111111108,-4.080766424863043,-1.77400935696345,4.184970187623768e-07,1,1,0.07264820497978491,1.1811564403957224,0
4629,4629.0,46.29,-3.505725648148152,-4.075629836787089,-1.7665120893037705,4.184521096705484e-07,1,1,0.07264430692042746,1.169309370205445,0
4630,4630.0,46.3,-3.493485185185179,-4.070334111769371,-1.761377961828487,4.1840955397633355e-07,1,1,0.07264061294034917,1.1552582967724994,0
4631,4631.0,46.31,-3.4811436111111083,-4.06321975874865,-1.7585074274874823,4.183697876930853e-07,1,1,0.0726371609209095,1.1405600359860844,0
4632,4632.0,46.32,-3.468802037037038,-4.056292997225288,-1.7525915558175713,4.1832729356379523e-07,1,1,0.07263347192210912,1.1287195210312166,0
4633,4633.0,46.33,-3.4564604629629674,-4.049334084579321,-1.745784055057234,4.1828694057984883e-07,1,1,0.07262996862689333,1.1178027862893793,0
4634,4634.0,46.34,-3.4441188888888856,-4.043926981824975,-1.7393940507283339,4.1823432151398754e-07,1,1,0.07262540018244847,1.1049167452244624,0
4635,4635.0,46.35,-3.431777314814815,-4.038094374277667,-1.7331284182468671,4.1818325112668155e-07,1,1,0.07262096592112897,1.092331837105096,0
4636,4636.0,46.36,-3.419341851851853,-4.030353515484168,-1.7284319903865457,4.1813585690219746e-07,1,1,0.07261685060580286,1.0798981978329918,0
4637,4637.0,46.37,-3.4069063888888906,-4.0231762888745495,-1.722371826695687,4.180883608807334e-07,1,1,0.07261272621729743,1.068264662207545,0
4638,4638.0,46.38,-3.394470925925923,-4.01561629556548,-1.7144766648580136,4.1804186932654873e-07,1,1,0.07260868882632197,1.0588488914283525,0
4639,4639.0,46.39,-3.382035462962961,-4.009533765762803,-1.708466508370197,4.1798854745214314e-07,1,1,0.07260405800446365,1.0460706517929221,0
4640,4640.0,46.4,-3.369600000000004,-4.0031225135119035,-1.6999288330487223,4.179427809444028e-07,1,1,0.07260008310471576,1.0361486534393824,0
4641,4641.0,46.41,-3.357077870370367,-3.994636586108821,-1.6939925667216489,4.1789854831961944e-07,1,1,0.0725962412185148,1.0255265879102646,0
4642,4642.0,46.42,-3.3445557407407365,-3.9867117069018887,-1.6870385654845979,4.178485073858794e-07,1,1,0.07259189459842133,1.0153612090949864,0
4643,4643.0,46.43,-3.332033611111111,-3.978765240394436,-1.6799521524162513,4.1779546807720935e-07,1,1,0.07258728725146948,1.0053498294115348,0
4644,4644.0,46.44,-3.3195114814814857,-3.972213467197566,-1.6726226419767727,4.1774072374593486e-07,1,1,0.07258253148820366,0.9941868537886327,0
4645,4645.0,46.45,-3.3069893518518487,-3.965230136196998,-1.6657575455258946,4.17689977063909e-07,1,1,0.07257812273140193,0.9829910219808047,0
4646,4646.0,46.46,-3.2943877777777777,-3.9560195402868157,-1.6599675783948087,4.1763912998896247e-07,1,1,0.07257370498406916,0.972788436873931,0
4647,4647.0,46.47,-3.2817862037037067,-3.947778131709309,-1.6520330576677218,4.1758662568571315e-07,1,1,0.07256914296951253,0.9637612180303827,0
4648,4648.0,46.48,-3.269184629629623,-3.939366296688161,-1.6455955703957577,4.1753673256347413e-07,1,1,0.07256480757051413,0.9534073921753279,0
4649,4649.0,46.49,-3.256583055555552,-3.932130260427147,-1.6377976415784365,4.1748320586507187e-07,1,1,0.07256015614854557,0.9432382091055209,0
4650,4650.0,46.5,-3.2439814814814807,-3.92449671973664,-1.6312746503748394,4.174315420650596e-07,1,1,0.07255566632796398,0.9321915928514819,0
4651,4651.0,46.51,-3.2313076851851865,-3.9146698880349358,-1.6250977568989688,4.173864521314568e-07,1,1,0.07255174757938129,0.9228477254364684,0
4652,4652.0,46.52,-3.2186338888888866,-3.9058896693376903,-1.6157886293011676,4.1733755598841045e-07,1,1,0.07254749779538393,0.9155894791389152,0
4653,4653.0,46.53,-3.205960092592592,-3.8970784259471167,-1.6088253753652109,4.172817174642878e-07,1,1,0.07254264431328325,0.9060163838728563,0
4654,4654.0,46.54,-3.1932862962962973,-3.8893424374975494,-1.6041511281246525,4.172221277094589e-07,1,1,0.07253746441616787,0.8930790269703928,0
4655,4655.0,46.55,-3.180612499999998,-3.881109096597985,-1.59887384569214,4.171668527156953e-07,1,1,0.0725326592531216,0.8812420577098705,0
4656,4656.0,46.56,-3.1678737037037026,-3.8707742736766546,-1.59166880684563,4.171170904702721e-07,1,1,0.07252833305173312,0.8733043268851206,0
4657,4657.0,46.57,-3.155134907407408,-3.8615568855285343,-1.5849160771833424,4.170594299360031e-07,1,1,0.072523319870704,0.8637968521029398,0
4658,4658.0,46.58,-3.142396111111114,-3.8521642687687696,-1.5790932351421645,4.169971471589903e-07,1,1,0.0725179044285797,0.8535347183112936,0
4659,4659.0,46.59,-3.1296573148148132,-3.8438272135745,-1.5707683637871308,4.1694002631368183e-07,1,1,0.07251293745711136,0.8447190522679957,0
4660,4660.0,46.6,-3.116918518518519,-3.8348869727501915,-1.5646672895669387,4.1688445083465955e-07,1,1,0.0725081045371702,0.8342827747199075,0
4661,4661.0,46.61,-3.104121944444447,-3.823992242766658,-1.557669997242098,4.1683063290020345e-07,1,1,0.07250342414868582,0.8265816488801376,0
4662,4662.0,46.62,-3.0913253703703747,-3.8143226346515213,-1.5507851778530115,4.167734011274915e-07,1,1,0.07249844653714789,0.8175429282362165,0
4663,4663.0,46.63,-3.0785287962962915,-3.8043396290356464,-1.5442252972763024,4.167242858458006e-07,1,1,0.07249417456762348,0.8084926662806342,0
4664,4664.0,46.64,-3.0657322222222194,-3.7954623443282625,-1.5371220658302736,4.1666875573570716e-07,1,1,0.0724893443432431,0.7988800342859028,0
4665,4665.0,46.65,-3.0529356481481478,-3.785947275639071,-1.5287401644846714,4.166114543982437e-07,1,1,0.07248435971319413,0.7911838561725533,0
