time_s,reference_grade_deg,modern_tcn_delta_deg,modern_tcn_22d_deg,gru_22d_deg,tcn_22d_deg
31.27,-5.2,-5.26701416664,-5.133972153,-4.36121511567,-4.87799073972
31.28,-5.2,-5.26446621628,-5.1330875521,-4.36155856245,-4.87875706525
31.29,-5.2,-5.26233331941,-5.13305284449,-4.36215954103,-4.87947576223
31.3,-5.2,-5.26160472045,-5.13317266034,-4.36221600367,-4.87910988447
31.31,-5.2,-5.25788762142,-5.13285599578,-4.3626047906,-4.87842274993
31.32,-5.2,-5.25697820464,-5.13335019311,-4.36294579957,-4.87810665051
31.33,-5.2,-5.25561755948,-5.13396790287,-4.36337557892,-4.87788685344
31.34,-5.2,-5.25191394418,-5.133549448,-4.36423924135,-4.87803457614
31.35,-5.2,-5.25026826585,-5.13244493433,-4.36493235809,-4.87808096535
31.36,-5.2,-5.24979389707,-5.13170388545,-4.36460228969,-4.87796213151
31.37,-5.2,-5.2500894838,-5.13182569792,-4.36491477131,-4.87748803107
31.38,-5.2,-5.25090778071,-5.13219509991,-4.36545128844,-4.87733960792
31.39,-5.2,-5.25061636612,-5.13233338621,-4.36490127685,-4.87725251473
31.4,-5.2,-5.24600673864,-5.13190493286,-4.36467261566,-4.87737222204
31.41,-5.2,-5.24517106942,-5.13083958737,-4.36454949286,-4.87689603752
31.42,-5.2,-5.24579481044,-5.13062064299,-4.36481250039,-4.87698853246
31.43,-5.2,-5.2477802772,-5.12993119891,-4.36410404409,-4.87599220793
31.44,-5.2,-5.24888369887,-5.12779701905,-4.364121151,-4.8755216994
31.45,-5.2,-5.24893851008,-5.12598265184,-4.36400866911,-4.87491245761
31.46,-5.2,-5.25054108351,-5.12507012064,-4.36477940255,-4.87481748568
31.47,-5.2,-5.25072469761,-5.123353674,-4.3651473556,-4.87342921945
31.48,-5.2,-5.25379383084,-5.12153995014,-4.36607735997,-4.87256410492
31.49,-5.2,-5.25364436725,-5.11990387624,-4.36581542767,-4.87206137905
31.5,-5.2,-5.25286928209,-5.11856065456,-4.36682123149,-4.87167323644
31.51,-5.2,-5.25196086597,-5.11759038808,-4.36748018612,-4.87149902389
31.52,-5.2,-5.25514628075,-5.11633756232,-4.36690432717,-4.87107999442
31.53,-5.2,-5.25581046111,-5.11457602236,-4.36802384852,-4.8706836058
31.54,-5.2,-5.25650818831,-5.11309444415,-4.36679459789,-4.87067428497
31.55,-5.2,-5.25475063525,-5.11181890985,-4.36672065162,-4.87031408544
31.56,-5.2,-5.25849007821,-5.1101609124,-4.36690788597,-4.86845142525
31.57,-5.2,-5.26176665468,-5.10860001003,-4.367675777,-4.86800705273
31.58,-5.2,-5.26250609796,-5.10678617693,-4.36625611809,-4.86640312115
31.59,-5.2,-5.26506425569,-5.10447029709,-4.3665022145,-4.86635058369
31.6,-5.2,-5.26778945575,-5.10220788887,-4.36716963511,-4.86435205786
31.61,-5.2,-5.27116473705,-5.0997793774,-4.36689092883,-4.86201742881
31.62,-5.2,-5.27522176025,-5.09767255805,-4.36808703331,-4.86138767807
31.63,-5.2,-5.27670914862,-5.09584034137,-4.36810834728,-4.86071006844
31.64,-5.2,-5.27934512049,-5.09349681126,-4.36684990981,-4.85927194202
31.65,-5.2,-5.27894243108,-5.09053673011,-4.36658472971,-4.85799365458
31.66,-5.2,-5.27719881189,-5.08811470693,-4.3668909695,-4.85507351883
31.67,-5.2,-5.27485868722,-5.085137162,-4.3656645154,-4.85356895414
31.68,-5.2,-5.274264073,-5.08267065598,-4.36504194659,-4.85317908447
31.69,-5.2,-5.27709303477,-5.08031505643,-4.3666414409,-4.85292390521
31.7,-5.2,-5.27784760253,-5.0773242092,-4.36624041332,-4.85123736824
31.71,-5.2,-5.2829187038,-5.07464978402,-4.3676563074,-4.85028629811
31.72,-5.2,-5.28465993274,-5.07194931808,-4.36799818651,-4.85016493377
31.73,-5.2,-5.28521083734,-5.06946806475,-4.36851410562,-4.85053180258
31.74,-5.2,-5.28342771046,-5.06666216315,-4.36862462735,-4.85057073146
31.75,-5.2,-5.28302337361,-5.06465243219,-4.37121693828,-4.85054330098
31.76,-5.2,-5.28781115343,-5.06210355526,-4.37279276244,-4.85112931372
31.77,-5.2,-5.28697571051,-5.05948905962,-4.36845811353,-4.85089440285
31.78,-5.2,-5.28647469981,-5.05745433914,-4.36929979003,-4.85172861104
31.79,-5.2,-5.28553945761,-5.05496830863,-4.36696863924,-4.85253285266
31.8,-5.2,-5.29350394973,-5.05202499459,-4.36759965122,-4.85207876614
31.81,-5.2,-5.30165531981,-5.05018730139,-4.3705900621,-4.85290794721
31.82,-5.2,-5.30836819255,-5.04842104799,-4.3699489158,-4.85287686087
31.83,-5.2,-5.3151347679,-5.04495137188,-4.37128974931,-4.85338255324
31.84,-5.2,-5.3180821248,-5.04105154339,-4.37136046223,-4.85412691257
31.85,-5.2,-5.32749159384,-5.03814552821,-4.37407270685,-4.85342037182
31.86,-5.2,-5.33025002751,-5.03575397307,-4.37055166895,-4.85347281186
31.87,-5.2,-5.33434580471,-5.03345412034,-4.37230506258,-4.85407276513
31.88,-5.2,-5.33865127248,-5.02995831662,-4.37363075838,-4.85499628752
31.89,-5.2,-5.34111924399,-5.02735677284,-4.3729659477,-4.85624041821
31.9,-5.2,-5.34271890944,-5.02437192909,-4.37654536178,-4.85749795775
31.91,-5.2,-5.34405025199,-5.02280205155,-4.37234903438,-4.8580854227
31.92,-5.2,-5.34318762038,-5.02108140727,-4.37033898303,-4.85900537482
31.93,-5.2,-5.3421141721,-5.01915136371,-4.37346557086,-4.85949894637
31.94,-5.2,-5.34973479169,-5.01643463943,-4.37518921754,-4.86071664571
31.95,-5.2,-5.35081976555,-5.01292356194,-4.37139071727,-4.86197283129
31.96,-5.2,-5.35248192349,-5.01090558092,-4.37302950499,-4.86322894571
31.97,-5.2,-5.35258919887,-5.00707560586,-4.37482744337,-4.86511966743
31.98,-5.2,-5.35228339519,-5.00466035954,-4.37011784579,-4.86651879978
31.99,-5.2,-5.35166446807,-4.99992648176,-4.37089140739,-4.8683646285
32,-5.2,-5.34914695302,-4.99724592003,-4.36852580071,-4.86988079575
32.01,-5.2,-5.35421114601,-4.99480214727,-4.36827273769,-4.8706740119
32.02,-5.2,-5.35557787832,-4.99199153604,-4.36991670129,-4.87232299895
32.03,-5.2,-5.35624782631,-4.98844472369,-4.36632967241,-4.87400856966
32.04,-5.2,-5.35935240101,-4.98458315191,-4.36912886408,-4.87555963049
32.05,-5.2,-5.36207129593,-4.98032307289,-4.36911043671,-4.87759359573
32.06,-5.2,-5.36255034152,-4.97709292597,-4.36552633488,-4.87955422589
32.07,-5.2,-5.36621649407,-4.97612038725,-4.36897137566,-4.87988025685
32.08,-5.2,-5.36852911086,-4.97504308516,-4.36800226929,-4.88141262352
32.09,-5.2,-5.3668104784,-4.9705277416,-4.36546707982,-4.88249524806
32.1,-5.2,-5.36189819501,-4.96768388549,-4.36907342533,-4.88285701837
32.11,-5.2,-5.36716470053,-4.96655703498,-4.36370119333,-4.88404616305
32.12,-5.2,-5.36774920769,-4.96474629378,-4.3601578959,-4.88489524915
32.13,-5.2,-5.37090571852,-4.96259764738,-4.36195720234,-4.88575463338
32.14,-5.2,-5.37422338249,-4.96117409293,-4.36418062218,-4.8873191241
32.15,-5.2,-5.37497459234,-4.95701924409,-4.357774246,-4.88807656169
32.16,-5.2,-5.3735124389,-4.95282469346,-4.36036515531,-4.8889892706
32.17,-5.2,-5.37394910772,-4.95264083967,-4.36194102614,-4.88951335085
32.18,-5.2,-5.37162807507,-4.95152105283,-4.35422203558,-4.891359855
32.19,-5.2,-5.36933256082,-4.95213318917,-4.34928071898,-4.891455149
32.2,-5.2,-5.36623143315,-4.95263691065,-4.3531879188,-4.89263763757
32.21,-5.2,-5.36590433337,-4.95006706093,-4.35738524753,-4.89289362089
32.22,-5.2,-5.36412414176,-4.95276853335,-4.35239500023,-4.89425703797
32.23,-5.2,-5.36250108818,-4.95303468103,-4.35027468264,-4.89421194569
32.24,-5.2,-5.36131469947,-4.95535438206,-4.34497837862,-4.894600107
32.25,-5.2,-5.35901492335,-4.95482644509,-4.34988671901,-4.89611316088
32.26,-5.2,-5.35631404327,-4.95548406528,-4.35277676546,-4.89683798448
32.27,-5.2,-5.35174466473,-4.95775200582,-4.34652396195,-4.89707607895
32.28,-5.2,-5.34843327977,-4.95676703098,-4.3433961154,-4.89749261888
32.29,-5.2,-5.34375229117,-4.95966356374,-4.33653597361,-4.89866995753
32.3,-5.2,-5.33801640202,-4.95953946947,-4.34055707462,-4.89847056044
32.31,-5.2,-5.33422500378,-4.96484643174,-4.34240255774,-4.89865419011
32.32,-5.2,-5.32955470764,-4.96828600131,-4.34351293854,-4.90011404703
32.33,-5.2,-5.32454728605,-4.96746847187,-4.33393001485,-4.90144064122
32.34,-5.2,-5.31940777867,-4.97137078349,-4.33821390649,-4.90061949839
32.35,-5.2,-5.31277458753,-4.97520180052,-4.33130332636,-4.90157520689
32.36,-5.2,-5.30834558552,-4.97889144482,-4.32389324381,-4.90184245936
32.37,-5.2,-5.30150927397,-4.97922348456,-4.33262192241,-4.90146316372
32.38,-5.2,-5.29525491026,-4.98018486817,-4.33709253062,-4.90197468792
32.39,-5.2,-5.28917641161,-4.98247425426,-4.32977266926,-4.9039828702
32.4,-5.2,-5.28406942658,-4.9875463781,-4.33492777697,-4.90422216023
32.41,-5.2,-5.27744188891,-4.98871649943,-4.3383697064,-4.90598640881
32.42,-5.2,-5.27171154727,-4.99266383548,-4.3381974556,-4.90532957343
32.43,-5.2,-5.26594312404,-4.99408118135,-4.33842966685,-4.90434405292
32.44,-5.2,-5.25780810594,-4.99851450754,-4.33623449385,-4.90486596642
32.45,-5.2,-5.25047887963,-4.99644818923,-4.34608380672,-4.90442990311
32.46,-5.2,-5.24383106129,-5.00183801988,-4.35274138228,-4.90394983033
32.47,-5.2,-5.23557353245,-5.00504095202,-4.34668958608,-4.90333698481
32.48,-5.2,-5.22910275359,-5.00549149692,-4.34016935049,-4.90459386666
32.49,-5.2,-5.22224350864,-5.00879979546,-4.34915396237,-4.90353130437
32.5,-5.2,-5.21757088904,-5.01424144263,-4.34870192555,-4.90483657913
32.51,-5.2,-5.21002804499,-5.02216438622,-4.35050094072,-4.9035788078
32.52,-5.2,-5.20359574597,-5.02738104882,-4.35793955059,-4.90399092116
32.53,-5.2,-5.19798046599,-5.03566424262,-4.3697789567,-4.90284112521
32.54,-5.2,-5.1909439011,-5.04033922755,-4.38915240038,-4.90421586975
32.55,-5.2,-5.18121635795,-5.03907396742,-4.39031092773,-4.9039509848
32.56,-5.2,-5.17276764615,-5.04311028256,-4.39523945541,-4.90309418136
32.57,-5.2,-5.16801118116,-5.05119547827,-4.41066821755,-4.90193509128
32.58,-5.2,-5.15896381804,-5.05878348986,-4.42432469202,-4.90337369333
32.59,-5.2,-5.14998106384,-5.05868238527,-4.42373312894,-4.90268183707
32.6,-5.2,-5.14371973342,-5.06132069387,-4.4392332984,-4.90213524776
32.61,-5.2,-5.13631935086,-5.06971676455,-4.4435394872,-4.90167343306
32.62,-5.2,-5.12817903163,-5.07747659288,-4.45568127903,-4.90286297187
32.63,-5.2,-5.1190516266,-5.08089205298,-4.45350836443,-4.90315830169
32.64,-5.2,-5.1114301037,-5.08715504295,-4.46745467339,-4.90342759614
32.65,-5.2,-5.10125657884,-5.09237471723,-4.46728893628,-4.90126836259
32.66,-5.2,-5.09190292319,-5.09645594904,-4.47892582599,-4.89919293475
32.67,-5.2,-5.08452844325,-5.1051500723,-4.48910855524,-4.89926786326
32.68,-5.2,-5.07836371959,-5.11345653629,-4.48482653228,-4.90080633259
32.69,-5.2,-5.06846793788,-5.11404332722,-4.48240506394,-4.89850767828
32.7,-5.2,-5.05843420669,-5.11605715147,-4.49858282475,-4.89885696806
32.71,-5.2,-5.04972703911,-5.12564211006,-4.51212204954,-4.89888995535
32.72,-5.2,-5.03924158357,-5.13598777875,-4.53151852992,-4.89652970108
32.73,-5.2,-5.03034930562,-5.14104299558,-4.53200624375,-4.89674891025
32.74,-5.2,-5.02220452755,-5.14889470594,-4.55225144062,-4.89875606801
32.75,-5.2,-5.01350321958,-5.14998704964,-4.5567370643,-4.89547815746
32.76,-5.2,-5.00402951049,-5.15804350296,-4.56774811308,-4.89548158292
32.77,-5.2,-4.99402140181,-5.17070305521,-4.56170818594,-4.89646097774
32.78,-5.2,-4.98622509577,-5.18140458056,-4.56284208595,-4.89383912137
32.79,-5.2,-4.97744667695,-5.19147014418,-4.57903403959,-4.89421171081
32.8,-5.2,-4.96585339132,-5.19650256071,-4.59065386674,-4.89639606647
32.81,-5.2,-4.95861330128,-5.20896288171,-4.60417520989,-4.89494003954
32.82,-5.2,-4.95012875642,-5.22116146855,-4.60265203942,-4.89226444506
32.83,-5.2,-4.94241058902,-5.2277900128,-4.60473867968,-4.89446167537
32.84,-5.2,-4.93573444033,-5.23242067662,-4.62529748542,-4.8955277329
32.85,-5.2,-4.92648280292,-5.24459027849,-4.64393082212,-4.89519554175
32.86,-5.2,-4.91568214942,-5.25601843586,-4.64218062357,-4.89371649704
32.87,-5.2,-4.90674133133,-5.26237052429,-4.65198873026,-4.89560267382
32.88,-5.2,-4.89900363502,-5.27179674827,-4.6607149218,-4.89426029363
32.89,-5.2,-4.89059538038,-5.2857914831,-4.66237951244,-4.89761584511
32.9,-5.2,-4.88411724196,-5.2947101722,-4.68260193058,-4.89531905439
32.91,-5.2,-4.87423956012,-5.30624302812,-4.69112138389,-4.89865395013
32.92,-5.2,-4.86436885826,-5.31468794738,-4.71124905929,-4.89768166106
32.93,-5.2,-4.85429568158,-5.32356266494,-4.7272704327,-4.89687003156
32.94,-5.2,-4.84105876172,-5.33764469404,-4.73679152766,-4.89350005001
32.95,-5.2,-4.83246648109,-5.3472392099,-4.75241970399,-4.8936973034
32.96,-5.2,-4.82367405626,-5.36146183234,-4.75186975956,-4.89690477392
32.97,-5.2,-4.81306362534,-5.37500069115,-4.75727366616,-4.89383053461
32.98,-5.2,-4.80603402262,-5.38853121416,-4.7801502939,-4.89450920498
32.99,-5.2,-4.79437433842,-5.39524873628,-4.79390871397,-4.89514529836
33,-5.2,-4.78456832475,-5.40633617387,-4.81552039305,-4.89309080214
33.01,-5.2,-4.77619553527,-5.42143961424,-4.81692900622,-4.89105193377
33.02,-5.2,-4.7637291436,-5.43032260535,-4.83401485829,-4.89450872987
33.03,-5.2,-4.75169427992,-5.4394597074,-4.83318407526,-4.89642719429
33.04,-5.2,-4.74348952972,-5.45465985493,-4.83554835717,-4.89236155702
33.05,-5.2,-4.73350488132,-5.4667841318,-4.85703566324,-4.89525513342
33.06,-5.2,-4.72245051584,-5.48172000069,-4.86008183471,-4.8910183039
33.07,-5.2,-4.7104515229,-5.4922950432,-4.88222244614,-4.89335875839
33.08,-5.2,-4.70066120295,-5.50344628,-4.8936837821,-4.89543305932
33.09,-5.2,-4.68580700317,-5.5128007332,-4.90570296169,-4.8947358473
33.1,-5.2,-4.67313914662,-5.5242666899,-4.92180933117,-4.88929766352
33.11,-5.2,-4.6624476518,-5.53689753155,-4.92917914604,-4.88990353468
33.12,-5.2,-4.64964698173,-5.54401498849,-4.94909268083,-4.8910115774
33.13,-5.2,-4.63775549932,-5.55262566887,-4.94960233447,-4.88780247003
33.14,-5.2,-4.62961971606,-5.56630052314,-4.97110820615,-4.88827423342
33.15,-5.2,-4.61598673779,-5.57509434093,-4.97243910263,-4.89247148814
33.16,-5.2,-4.60346335974,-5.58869273025,-4.98624945695,-4.88732930647
33.17,-5.2,-4.59381918914,-5.60039743876,-4.98805446447,-4.88863364338
33.18,-5.2,-4.58454169873,-5.60828399217,-4.99323904681,-4.88568878986
33.19,-5.2,-4.57248024392,-5.61557665544,-5.01061084512,-4.89058295087
33.2,-5.2,-4.56303338078,-5.62833648078,-5.01969132326,-4.88626348621
33.21,-5.2,-4.55350249898,-5.64280142405,-5.02203682415,-4.88567892171
33.22,-5.2,-4.54376938965,-5.65282353958,-5.04306416153,-4.88600697097
33.23,-5.2,-4.53776256452,-5.65898373094,-5.05495461598,-4.8879891408
33.24,-5.2,-4.52991316141,-5.66973500054,-5.07353641785,-4.89315502416
33.25,-5.2,-4.51786936874,-5.67690960175,-5.07264082439,-4.89474689645
33.26,-5.2,-4.50745076287,-5.68786357247,-5.09111823447,-4.88903564162
33.27,-5.2,-4.50067428672,-5.70034481854,-5.09008163146,-4.88741358504
33.28,-5.2,-4.49409229436,-5.70994451199,-5.106956887,-4.88540113336
33.29,-5.2,-4.48578263027,-5.71394476295,-5.10517894974,-4.8887420626
33.3,-5.2,-4.47558904208,-5.71904649548,-5.11972806986,-4.8878978664
33.31,-5.2,-4.46423160757,-5.72880811055,-5.12013891414,-4.88924673627
33.32,-5.2,-4.45829044778,-5.73920995964,-5.12521172485,-4.88689981257
33.33,-5.2,-4.45318476627,-5.74800857659,-5.1316059032,-4.88606480903
33.34,-5.2,-4.44331489381,-5.75244343081,-5.14692010512,-4.89098725555
33.35,-5.2,-4.4360369347,-5.75764091381,-5.15431584596,-4.88521922782
33.36,-5.2,-4.43002644278,-5.76786140442,-5.1583019396,-4.88089041814
33.37,-5.2,-4.41057114796,-5.77446272209,-5.16586143377,-4.88556172779
33.38,-5.2,-4.39401975531,-5.78174138716,-5.17494890457,-4.89143966678
33.39,-5.2,-4.37853691987,-5.79268868215,-5.17829035132,-4.89694681949
33.4,-5.2,-4.35866103594,-5.79782794106,-5.19693663845,-4.88712530061
33.41,-5.2,-4.34165036236,-5.80070968576,-5.20912661731,-4.87962618782
33.42,-5.2,-4.32825176003,-5.80371641733,-5.20369733537,-4.88083591255
33.43,-5.2,-4.31728749742,-5.81242091209,-5.20143129324,-4.88100892049
33.44,-5.2,-4.3058990916,-5.82286796384,-5.21775804782,-4.88537136161
33.45,-5.2,-4.29053731701,-5.82505002332,-5.21930797905,-4.88593226355
33.46,-5.2,-4.27637642451,-5.83503392746,-5.22517769069,-4.88279368596
33.47,-5.2,-4.26828155899,-5.84520349008,-5.23067835755,-4.8781682148
33.48,-5.2,-4.26066792652,-5.84967589525,-5.23668607154,-4.87319785529
33.49,-5.2,-4.2512383347,-5.85163749267,-5.24011057816,-4.87261453889
33.5,-5.2,-4.24169146202,-5.85793125981,-5.24957902717,-4.87937961071
33.51,-5.2,-4.23387893334,-5.8667476608,-5.24643269755,-4.87589738548
33.52,-5.2,-4.2275199291,-5.87652578571,-5.26197887233,-4.87596907993
33.53,-5.2,-4.22146905768,-5.88115432445,-5.27449109425,-4.88121645835
33.54,-5.2,-4.21302572545,-5.8840937885,-5.26727996044,-4.88038747102
33.55,-5.2,-4.20704932885,-5.88734491,-5.27460878868,-4.88546667569
33.56,-5.2,-4.20526816879,-5.89099603979,-5.27744351033,-4.87758052054
33.57,-5.2,-4.20138735129,-5.8938559015,-5.27984311552,-4.87583173443
33.58,-5.2,-4.19332773835,-5.89995617372,-5.28311711367,-4.8832591635
33.59,-5.2,-4.18585771085,-5.90548460847,-5.28340889446,-4.8810402828
33.6,-5.2,-4.18135447583,-5.90487173113,-5.29113548268,-4.88035301386
33.61,-5.2,-4.17454232034,-5.90570347586,-5.28166998179,-4.87262155086
33.62,-5.2,-4.16764143787,-5.91236997308,-5.27341620785,-4.8765222541
33.63,-5.2,-4.16399910098,-5.91516878555,-5.28328841677,-4.87878900645
33.64,-5.2,-4.16101900772,-5.91574095177,-5.28505177557,-4.8804713251
33.65,-5.2,-4.15726551936,-5.92272836871,-5.28612651949,-4.88324004668
33.66,-5.2,-4.15050378298,-5.92981689844,-5.28782332736,-4.88229136191
33.67,-5.2,-4.14688969861,-5.93010820329,-5.28628639171,-4.88209133879
33.68,-5.2,-4.14265891621,-5.93132973042,-5.29319099185,-4.87974518386
33.69,-5.2,-4.13771016226,-5.93863087672,-5.29261447216,-4.87700765281
33.7,-5.2,-4.13761403271,-5.94504426041,-5.28934615147,-4.88007260171
33.71,-5.2,-4.13432333262,-5.94298024168,-5.28471561295,-4.87557693755
33.72,-5.2,-4.13042673693,-5.94691091265,-5.29634066392,-4.87460037572
33.73,-5.2,-4.12715711317,-5.95309034411,-5.30116017412,-4.87947303412
33.74,-5.2,-4.12503745681,-5.95396846677,-5.28871454287,-4.89440086747
33.75,-5.2,-4.11732433521,-5.95185528277,-5.27908693574,-4.9054914401
33.76,-5.2,-4.11383997246,-5.95817901036,-5.28799126113,-4.90124065749
33.77,-5.2,-4.10923273575,-5.95879379328,-5.28011643308,-4.89878865946
33.78,-5.2,-4.1030905468,-5.9574020683,-5.29094866901,-4.90284470863
33.79,-5.2,-4.09782204825,-5.96222000668,-5.29387192048,-4.91740205459
33.8,-5.2,-4.09718292628,-5.96872279548,-5.28052841377,-4.93018808214
33.81,-5.2,-4.0946362973,-5.96982280754,-5.27477809547,-4.91635150514
33.82,-5.2,-4.0912978013,-5.96700077869,-5.28495023833,-4.91245959693
33.83,-5.2,-4.08994815124,-5.97172249713,-5.29155342954,-4.92146169731
33.84,-5.2,-4.08871445756,-5.97165629674,-5.28004839526,-4.92835770374
33.85,-5.2,-4.08198225475,-5.97620395905,-5.28916730442,-4.92978765973
33.86,-5.2,-4.07994597861,-5.97809411199,-5.2775157038,-4.92386684525
33.87,-5.2,-4.07677999553,-5.97998247804,-5.27305848965,-4.9304908672
33.88,-5.2,-4.07254991367,-5.97951432452,-5.27284066741,-4.93534973761
33.89,-5.2,-4.07033741105,-5.98625255306,-5.25986136395,-4.94449089372
33.9,-5.2,-4.07128393811,-5.988381773,-5.24698343421,-4.94765615363
33.91,-5.2,-4.06914208664,-5.98924443645,-5.25226745991,-4.94842223618
33.92,-5.2,-4.07001078392,-5.99541841441,-5.24812691716,-4.95406046928
33.93,-5.2,-4.07314202323,-5.99489485761,-5.24701981596,-4.95844294025
33.94,-5.2,-4.07377981583,-5.99928047798,-5.23676966426,-4.96087509556
33.95,-5.2,-4.06890608565,-5.9997040172,-5.2434128223,-4.96417325951
33.96,-5.2,-4.06529699962,-6.0030896806,-5.2393573462,-4.96571915749
33.97,-5.2,-4.06971778463,-6.00671826937,-5.23432510289,-4.9732248403
33.98,-5.2,-4.07464096213,-6.00914401336,-5.22177677634,-4.9822628768
33.99,-5.2,-4.07474227742,-6.0094661499,-5.22792686566,-4.98754377636
34,-5.2,-4.07357233292,-6.01320696663,-5.21416997275,-4.98117099315
34.01,-5.2,-4.07418459467,-6.01658945982,-5.21888895738,-4.97057105675
34.02,-5.2,-4.0784599413,-6.0211118561,-5.21689620282,-4.96648692842
34.03,-5.2,-4.08501148735,-6.02027174279,-5.20781739674,-4.97067659347
34.04,-5.2,-4.08754839326,-6.02664389613,-5.21545047548,-4.97493782974
34.05,-5.2,-4.08670401392,-6.02754739472,-5.21860970555,-4.97984043353
34.06,-5.2,-4.08710154465,-6.02769226747,-5.20375309435,-4.96695595603
34.07,-5.2,-4.09268790907,-6.02511955983,-5.2014117169,-4.97194598808
34.08,-5.2,-4.100553253,-6.03095621516,-5.20760748289,-4.97796248667
34.09,-5.2,-4.10451201939,-6.02698761609,-5.19455647384,-4.98701658126
34.1,-5.2,-4.10364334889,-6.03191760514,-5.19422619925,-4.98770717351
34.11,-5.2,-4.10474667377,-6.02984843078,-5.18087071874,-4.97615759343
34.12,-5.2,-4.10935537863,-6.03644267836,-5.16930471483,-4.96618598364
34.13,-5.2,-4.11313206619,-6.03910073617,-5.17634310145,-4.97550229198
34.14,-5.2,-4.11879951746,-6.0386536659,-5.16844203111,-4.9700750277
34.15,-5.2,-4.12336055743,-6.04097803138,-5.17747178799,-4.97741983272
34.16,-5.2,-4.12675704431,-6.04681049876,-5.1797552769,-4.97096166562
34.17,-5.2,-4.13351465336,-6.05518289047,-5.17795937751,-4.97736766685
34.18,-5.2,-4.1368861138,-6.05782522617,-5.1757385648,-4.97895928325
